id,title,original_language,tagline,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,release,genre_names
17209,Madhouse,en,Let the insanity begin.,2004-07-30,9713,122,5.7,0,0,91,True,Horror; Thriller
14033,Soul Survivors,en,The world of the dead and the world of the living... are about to collide,2001-09-06,9711,143,4.6,17000000,4299141,84,True,Horror; Mystery; Thriller
27723,Psycho Beach Party,en,Party till you drop. Dead.,2000-08-06,9707,66,5.8,1500000,268117,95,True,Comedy; Horror
157115,Jug Face,en,The pit wants what it wants,2013-08-09,9704,144,5.3,0,0,81,True,Drama; Horror; Thriller
343097,Mega Shark vs. Kolossus,en,Nature's Deadliest Creature Against Man's Deadliest Weapon,2015-06-18,9703,55,4.4,0,0,90,True,Action; Horror; Mystery; Science Fiction; Thriller
172828,Bad Milo!,en,Embrace your inner demon.,2013-08-28,9702,199,5.7,0,19613,85,True,Comedy; Horror
81840,Orgasm Torture in Satan's Rape Clinic,en,,2004-09-28,9701,6,5.3,0,0,45,True,Horror
244610,The Den,en,He wants you to watch,2013-12-12,9694,281,6,0,0,81,True,Horror; Thriller
10391,Bless the Child,en,Mankind's last hope just turned six.,2000-08-11,9677,234,5.2,40000000,0,107,True,Crime; Drama; Horror; Thriller
80384,Breaking Wind,en,Love Stinks!,2012-03-27,9677,181,3.4,0,0,83,True,Comedy; Horror
18882,Man-Thing,en,The nature of fear,2005-04-21,9669,144,4.3,5000000,1123136,105,True,Action; Fantasy; Horror
10063,The Breed,en,Let the manhunt begin.,2006-05-17,9666,295,5.3,0,1675484,90,True,Horror; Thriller
20432,The Forgotten Ones,en,Fear has a new face.,2008-11-08,9665,95,5.2,0,0,84,True,Action; Horror
301728,Infini,en,Search. Rescue. Destroy.,2015-04-11,9665,296,5.3,0,0,110,True,Horror; Science Fiction; Thriller
27179,It! The Terror from Beyond Space,en,The revelation shocker of things to come!,1958-07-31,9664,77,6,0,0,69,True,Horror; Science Fiction
11059,House of the Dead,en,You won't last the night.,2003-04-11,9663,308,3.2,12000000,13818181,90,True,Action; Horror; Thriller
41275,Python,en,Created by nature... redesigned by man.,2000-08-09,9651,87,5,0,0,99,True,Comedy; Horror; Science Fiction
75623,The Howling: Reborn,en,Nothing will ever be the same,2011-10-18,9646,85,4.8,0,0,92,True,Horror
416166,The Institute,en,,2017-03-03,9644,93,4.2,3000000,0,90,True,Horror; Mystery; Thriller
4722,Body Snatchers,en,Imagine... you're gone and someone else is living inside your body.,1993-06-09,9639,313,6.1,13000000,428868,87,True,Horror; Science Fiction; Thriller
127144,Don't Hug Me I'm Scared,en,,2011-07-25,9638,100,7.6,0,0,4,True,Animation; Fantasy; Horror; Music
12662,Psycho III,en,Norman Bates is back to normal. But Mother's off her rocker again!,1986-04-02,9632,289,5.5,8400000,14481606,93,True,Horror; Thriller
24935,Return of the Living Dead: Necropolis,en,You cannot kill what is already dead.,2005-10-15,9632,177,5.4,6000000,0,88,True,Action; Comedy; Horror
735595,The Scary House,de,,2020-10-30,9621,194,5.6,0,0,100,True,Family; Fantasy; Horror
47886,Pieces,en,It's exactly what you think it is!,1982-08-23,9619,192,5.9,0,1198346,85,True,Horror; Mystery
27214,Amityville 3-D,en,WARNING: in this movie you are the victim.,1983-11-18,9618,168,4.6,0,6333135,105,True,Horror; Thriller
265018,Indigenous,en,There are places you should never visit. This is one of them.,2014-04-16,9606,132,5.7,0,0,86,True,Horror
227094,The Returned,en,,2013-11-15,9602,176,6.1,0,0,98,True,Drama; Horror; Thriller
24124,The Burning,en,A legend of terror isn't a campfire story anymore!,1981-05-08,9597,297,6.2,1500000,0,91,True,Horror
134812,Wither,sv,Say goodbye to your friends,2013-05-04,9593,67,5.4,0,0,95,True,Horror; Thriller
42302,Blood Monkey,en,Experience the dark side of nature,2007-09-24,9589,119,5.6,0,0,88,True,Action; Adventure; Horror; Thriller
123109,No One Lives,en,No one runs. No one escapes.,2013-03-09,9589,496,5.9,2900000,74918,86,True,Horror; Thriller
55547,Route 666,en,"One Way In, No Way Out",2001-10-30,9586,52,5,2300000,0,86,True,Action; Horror; Thriller
28801,Twins of Evil,en,Which is the Virgin? Which is the Vampire?,1971-10-03,9579,105,6.8,0,0,87,True,Horror
586461,Swallow,en,Open Up.,2020-01-15,9576,516,6.7,0,0,96,True,Drama; Horror; Thriller
730769,Some Like It Rare,fr,Your life is at steak.,2021-09-10,9575,201,6.7,0,0,87,True,Comedy; Horror
356149,Robert,en,He wants to be your best friend...forever.,2015-08-24,9566,114,4.1,0,0,90,True,Horror
44809,Dinocroc vs. Supergator,en,See The Awesome Battle Of The Beasts,2010-06-26,9562,47,5.1,0,0,80,True,Horror; Science Fiction
22244,Society,en,It's all about fitting in.,1989-05-13,9561,399,6.7,0,0,100,True,Comedy; Horror; Mystery
391626,The Offering,en,,2016-05-06,9558,98,5.1,0,0,95,True,Horror; Mystery; Thriller
526224,Big Legend,en,Monsters are real,2018-07-01,9556,119,6.3,0,0,89,True,Action; Horror; Thriller
174682,Raze,en,Fight or die!,2013-04-21,9532,131,5.2,0,0,92,True,Horror; Thriller
29049,The Plague of the Zombies,en,Only The Lord Of The Dead Could Unleash Them!,1966-01-09,9531,97,6.5,0,0,91,True,Horror
50037,Beyond the Black Rainbow,en,Beyond Science. Beyond Sanity. Beyond Control.,2010-12-03,9527,268,5.7,1100000,0,110,True,Fantasy; Horror; Science Fiction
27327,Phantom of the Paradise,en,He sold his soul for rock n’roll!,1974-10-31,9503,502,7.5,0,0,92,True,Comedy; Fantasy; Horror; Music; Thriller
12484,The Forsaken,en,The night... has an appetite.,2001-04-27,9502,131,5.3,5000000,0,91,True,Horror; Thriller
745527,Violent Delights,es,,2020-10-01,9501,9,3.2,0,0,90,True,Horror
459947,Jackals,en,Family first.,2017-09-01,9496,145,5.5,0,0,86,True,Horror; Thriller
19142,The Return of Swamp Thing,en,Why can't men be more like plants?,1989-05-11,9491,183,5.6,4000000,192816,84,True,Horror; Science Fiction
13492,Frontier(s),fr,What are your boundaries...,2007-07-01,9484,575,6.1,3000000,0,108,True,Action; Drama; Horror; Thriller
31909,Invaders from Mars,en,Their conquest has already begun. . . . He knows they’re here.,1986-06-06,9483,181,5.5,12000000,4884663,100,True,Adventure; Family; Horror; Mystery; Science Fiction
425094,Echo Torch,en,,2016-10-21,9481,11,6.6,0,0,20,True,Horror; Science Fiction
28667,The Gorgon,en,"A venture into the deepest, starkest realms of the supernatural...",1964-10-18,9478,112,6.4,0,0,83,True,Fantasy; Horror
284305,Shrew's Nest,es,,2014-09-21,9472,254,6.9,0,0,91,True,Drama; Horror; Thriller
9568,The Dentist,en,It's been six months. Time for your check-up!,1996-06-07,9468,234,5.6,2500000,0,92,True,Horror; Thriller
7006,White Noise 2: The Light,en,Sometimes they don't come back alone.,2007-01-05,9465,211,5.5,0,0,99,True,Fantasy; Horror; Thriller
48871,Red: Werewolf Hunter,en,,2010-10-30,9465,48,4.4,0,0,88,True,Action; Fantasy; Horror; Thriller
765869,Black Friday,en,They have no idea what tonight has in-store.,2021-11-19,9459,131,4.9,0,0,84,True,Comedy; Horror; Science Fiction
121606,Resolution,en,,2013-06-27,9445,296,6.4,0,0,93,True,Horror; Mystery; Thriller
23730,C.H.U.D.,en,They're not staying down there anymore!,1984-08-31,9442,218,5.7,1250000,3412497,97,True,Horror; Science Fiction
151933,Dead in Tombstone,en,A Blast With Both Barrels Blazing!,2013-10-01,9423,149,5,5200000,0,100,True,Action; Drama; Fantasy; Horror; Western
934194,Slash/Back,en,These aliens messed with the wrong girls,2022-06-24,9421,6,6.8,0,0,87,True,Action; Horror; Science Fiction; Thriller
11772,The Haunting,en,You may not believe in ghosts but you cannot deny terror.,1963-08-21,9413,478,7.2,0,0,112,True,Horror
48393,Kidnapped,es,Home isn't always so sweet.,2010-06-17,9412,175,6,0,0,85,True,Horror; Thriller
1872,Rise: Blood Hunter,en,They didn't leave her alive. They left her UNDEAD.,2007-04-28,9403,189,5.1,0,2850927,97,True,Action; Adventure; Horror; Thriller
63360,The Initiation,en,"Be young, stay young ... and die young.",1984-12-07,9398,70,5.6,0,0,97,True,Horror; Mystery; Thriller
421131,The Carmilla Movie,en,,2017-10-26,9392,97,7.5,0,0,94,True,Comedy; Horror; Romance
207769,Banshee Chapter,en,"The experiments are over, the terror has just begun...",2013-08-26,9387,216,5.7,950000,0,87,True,Horror; Thriller
11525,Lawnmower Man 2: Beyond Cyberspace,en,"God made him simple. Science made him a god. Now, he wants revenge.",1996-01-12,9386,108,2.9,15000000,2409225,92,True,Action; Horror; Science Fiction; Thriller
349067,Tigers Are Not Afraid,es,,2017-11-02,9381,192,6.9,0,0,83,True,Drama; Fantasy; Horror; Thriller
12685,BloodRayne: The Third Reich,en,Only the dead survive.,2010-11-05,9378,166,3.9,10000000,0,79,True,Action; Adventure; Fantasy; Horror
225048,Evangeline,en,Do unto others,2013-09-28,9377,15,4,0,0,90,True,Fantasy; Horror; Thriller
521934,The Witch in the Window,en,,2018-07-23,9365,193,6.3,0,0,77,True,Drama; Horror
181870,Hocus Pocus,cn,,1984-01-12,9359,6,6.7,0,0,93,True,Action; Fantasy; Horror
412795,Maligno,es,,2016-07-14,9358,20,6,150000,400000,0,True,Horror; Mystery
356084,Rape Zombie: Lust of the Dead 4,ja,,2014-08-02,9357,4,6.8,0,0,87,True,Horror
31417,Eyes Without a Face,fr,Beautiful women were the victims of his fiendish facials.,1960-01-11,9356,541,7.6,0,58656,84,True,Drama; Horror; Thriller
32237,Wishing Stairs,ko,Watch Your Step.,2003-08-01,9356,82,6.2,125000,0,97,True,Horror
390582,Here Alone,en,Those who stay die,2016-09-16,9355,168,5.6,0,0,97,True,Horror; Science Fiction; Thriller
18111,Bride of Re-Animator,en,Date. Mate. Re-animate.,1990-11-14,9352,297,6.2,2000000,0,96,True,Comedy; Horror; Science Fiction
27400,Black Candles,es,,1982-01-01,9347,117,6.3,0,200298,84,True,Horror
23173,Tormented,en,A new class of terror,2009-05-22,9346,108,5.2,0,1362653,91,True,Comedy; Horror
6948,The Woods,en,"Private school, deadly lessons.",2006-09-25,9344,206,5.7,0,0,91,True,Horror; Mystery; Thriller
127884,Come Out and Play,en,"Come out, come out, wherever you are.",2012-09-13,9335,89,5,0,0,87,True,Horror
18256,Castle Freak,en,Hideous. Hungry. And Loose.,1995-11-14,9332,149,6.2,0,0,95,True,Drama; Horror; Mystery; Thriller
22307,Sisters,en,They were joined at birth by the devil and the evil never left them!,1973-03-26,9332,276,6.7,500000,1000000,93,True,Horror; Mystery; Thriller
39916,Contamination,en,You can feel them in your blood!,1980-08-02,9331,89,5.2,0,0,95,True,Adventure; Horror; Science Fiction
229182,The Harvest,en,"First the Fall, then The Harvest.",2015-04-10,9328,167,6,0,0,104,True,Horror; Mystery; Thriller
29979,Highwaymen,en,"When murder is no accident, revenge is no crime.",2004-02-13,9318,174,5.7,0,371396,80,True,Action; Crime; Horror; Thriller
29512,Bruiser,en,Meet the new face of terror.,2000-02-13,9317,110,5.5,5000000,0,99,True,Horror; Thriller
794234,The Bunker Game,en,,2022-02-24,9306,52,5.3,0,0,92,True,Horror; Mystery; Thriller
17911,Mega Shark vs. Giant Octopus,en,Winner... Eats... All!,2009-05-19,9299,201,3.9,0,0,90,True,Horror; Science Fiction
40229,The House on Sorority Row,en,Sorority sisters... Sisters in life. Sisters in death.,1982-11-19,9297,163,5.8,425000,10604986,91,True,Horror; Mystery; Thriller
87710,The Nest,en,Roaches have never tasted flesh... until now. She's just an appetizer.,1988-05-13,9286,50,4.9,0,0,89,True,Horror; Science Fiction; Thriller
18939,Little Otik,cs,,2001-01-25,9284,108,7.2,0,0,132,True,Comedy; Drama; Horror
1023313,La Exorcista,es,,2022-11-02,9282,0,0,0,0,0,False,Horror
300467,Dark Was the Night,en,Evil's Roots Run Deep,2014-10-17,9281,209,5.6,0,0,97,True,Horror; Thriller
20481,Nightbreed,en,Come meet the dead of night.,1990-02-16,9272,354,6.4,11000000,8862354,102,True,Action; Fantasy; Horror
271404,Beyond Skyline,en,,2017-10-20,9264,852,5.2,20000000,992181,105,True,Action; Adventure; Horror; Science Fiction
332704,Backtrack,en,Nothing haunts like the past,2015-07-25,9262,314,5.8,0,0,90,True,Horror; Thriller
25557,The Puppet Masters,en,Trust No One,1994-10-21,9261,141,5.8,0,8638072,109,True,Horror; Science Fiction; Thriller
546724,We Summon the Darkness,en,It's going to be one HELL of a party.,2020-08-28,9255,160,5.4,0,164677,91,True,Horror; Thriller
34023,Bloodsucking Freaks,en,Join The Fun!… Human Dart Boards… “Home Style Brain Surgery”… Dental Hijinks!,1976-11-03,9254,95,5,0,0,84,True,Comedy; Horror
52587,We Are the Night,de,Immortal. Insatiable.,2010-10-28,9252,222,6,0,0,100,True,Drama; Fantasy; Horror; Romance
286387,Scooby-Doo! and the Spooky Scarecrow,en,,2013-09-10,9244,61,8.9,0,0,23,True,Animation; Comedy; Family; Horror; Mystery
12583,Ginger Snaps Back: The Beginning,en,Evil Rises.,2004-07-10,9243,199,6.1,0,0,94,True,Drama; Horror
11549,Invasion of the Body Snatchers,en,There was nothing to hold onto - except each other.,1956-02-05,9236,809,7.5,417000,3000000,80,True,Horror; Science Fiction
120852,Lesson of the Evil,ja,"Everyone in class, slaughtered.",2012-11-10,9232,154,6.6,0,0,129,True,Horror; Thriller
140656,Mamá,en,,2008-10-07,9231,104,6.1,0,0,3,True,Horror
39522,Mega Piranha,en,They were created to save mankind. Something went wrong.,2010-04-10,9224,125,3.2,3000000,0,92,True,Action; Adventure; Horror; Science Fiction
47914,The White Buffalo,en,Two legendary enemies unite to fight the charging white beast!!,1977-05-01,9223,88,5.9,0,0,97,True,Horror; Western
549435,Tailgate,nl,A deadly game of cat and mouse,2019-10-31,9216,183,6.2,0,0,85,True,Horror; Thriller
221737,RoboCroc,en,Everybody Out of the Pool,2013-09-14,9211,41,5,0,0,77,True,Fantasy; Horror; Science Fiction
564176,Deadsight,en,You'll never see them coming,2018-11-25,9209,39,6.4,0,0,89,True,Horror
101669,Mother's Day,en,Don't Misbehave.,2010-09-23,9206,336,6.5,11000000,863044,112,True,Crime; Horror; Thriller
27274,Frankenhooker,en,A terrifying tale of sluts and bolts.,1990-06-01,9197,232,6.1,2500000,205068,85,True,Comedy; Horror; Science Fiction
3079,The Curse of Frankenstein,en,The creature created by man and forgotten by nature!,1957-05-20,9196,214,6.8,270000,8000000,83,True,Horror; Science Fiction
11594,The Hunchback of Notre Dame,fr,The timeless tale of the seductive gypsy Esmeralda and the tortured hunchback Quasimodo.,1956-12-19,9193,75,6.6,1000000,0,115,True,Drama; History; Horror
44351,Rabbits,en,"In a nameless city, deluged by a continuous rain, three rabbits live with a fearful mystery.",2002-01-01,9192,215,6.8,0,0,42,True,Fantasy; Horror; Mystery
74336,The Quiet Family,ko,,1998-04-25,9183,137,7.1,0,0,98,True,Comedy; Horror; Thriller
167575,Hatchet III,en,Some Legends Never Die.,2013-06-14,9183,292,5.7,0,0,81,True,Action; Comedy; Horror; Thriller
13557,The Gravedancers,en,,2006-11-18,9173,152,5.8,0,478535,95,True,Horror; Thriller
28090,Maniac Cop 2,en,You have the right to remain silent forever..... Again!,1990-12-13,9165,170,5.9,4000000,0,90,True,Action; Horror; Thriller
464431,The Wilding,en,,2016-01-01,9165,15,4.6,0,0,83,True,Horror
31022,Aftermath,es,,1994-10-08,9162,185,5.5,0,0,30,True,Crime; Horror
84204,Grabbers,en,"For the locals on Erin Island, it's last orders.",2012-08-10,9159,361,6.1,0,427335,94,True,Comedy; Horror; Mystery; Science Fiction; Thriller
8461,Funny Games,en,"You must admit, you brought this on yourself",2008-03-14,9149,1709,6.6,15000000,7938872,111,True,Drama; Horror; Thriller
538858,Tumbbad,hi,A Tale of Greed Beyond Fear,2018-10-12,9147,163,7.6,0,0,113,True,Fantasy; Horror
27726,Q,en,Its name is Quetzalcoatl. Just call it Q. That's all you'll have time to say before it tears you apart!,1982-09-08,9146,201,5.8,0,0,93,True,Crime; Fantasy; Horror; Mystery
92182,Silent House,en,"Experience 88 minutes of real fear, captured In real time",2011-01-21,9144,326,5.5,2000000,13101672,85,True,Horror; Mystery
82743,Inbred,en,They came in peace but left in pieces.,2011-09-30,9143,97,5.5,0,0,90,True,Comedy; Horror
12591,Santa's Slay,en,He's making a list... pray you're not on it.,2005-10-25,9142,174,5.4,0,0,78,True,Comedy; Fantasy; Horror
10349,The Dark Half,en,There are very good reasons to be afraid of the dark.,1993-04-23,9139,308,6,15000000,10611160,122,True,Horror; Mystery
978651,The Razing,en,Burn Baby Burn.,2022-09-26,9136,2,5.5,0,0,110,True,Drama; Horror; Mystery
216580,Savaged,en,They took her life. She'll take her revenge.,2014-08-06,9125,160,6.6,0,0,91,True,Action; Drama; Horror; Thriller
506775,Nekrotronic,en,Evil gets rebooted,2018-10-01,9122,100,5.8,0,0,99,True,Comedy; Horror; Science Fiction
18502,The Stuff,en,Are you eating it... or is it eating you?,1985-06-14,9111,341,5.9,1700000,0,93,True,Comedy; Horror; Science Fiction
462115,Dead Trigger,en,Based on the Hit First-Person Shooter Game,2017-07-19,9111,30,3.8,10000000,151493,92,True,Action; Horror
279690,He Never Died,en,Bullets. Blood. Bingo.,2015-12-18,9109,381,6.1,0,0,99,True,Comedy; Drama; Fantasy; Horror
11342,Warlock,en,Satan also has one son,1989-06-01,9103,293,6.3,7000000,9094451,103,True,Adventure; Comedy; Fantasy; Horror
11662,Casshern,ja,When a hero falls a legend will rise,2004-04-24,9091,208,5.9,6000000,12353768,141,True,Drama; Horror; Science Fiction
34311,Sleepaway Camp II: Unhappy Campers,en,When you go camping just take the essentials.,1988-10-31,9091,204,5.9,0,0,80,True,Comedy; Horror
550273,Boo!,en,You've been chosen,2019-02-28,9088,65,5.5,0,0,91,True,Drama; Horror; Mystery; Thriller
174188,Rapture-Palooza,en,A match made in hell,2013-06-07,9082,203,5.1,0,0,85,True,Comedy; Fantasy; Horror
401732,Delirium,en,Nothing escapes,2018-01-19,9078,39,4.8,1000000,0,86,True,Horror; Thriller
41972,Virus,ja,Autumn 1982: Mankind has been wiped out except 863 persons on Antarctica. Who will inherit the earth?,1980-06-26,9077,45,6.3,16000000,0,156,True,Drama; Horror; Science Fiction
323373,Deathgasm,en,Evil is coming...,2015-08-28,9075,496,6.3,0,0,86,True,Comedy; Horror; Music
15434,Seed,en,Nothing Can Prepare You For...,2007-04-27,9072,98,3.9,10000000,155362,90,True,Horror
631060,Things Heard & Seen,en,Mistrust your senses.,2021-04-29,9072,748,5.8,0,0,121,True,Horror
590009,Funhouse,en,Break the internet - or it breaks you.,2019-10-25,9071,70,5.6,0,110064,106,True,Horror
21151,My Best Friend Is a Vampire,en,Vampires and teenagers are a lot alike. They're just misunderstood.,1987-10-01,9069,73,5.9,0,174,89,True,Comedy; Family; Horror
514501,Luciferina,es,"Seek the Devil, and he will come",2018-03-15,9066,48,6.1,0,0,115,True,Drama; Horror
882216,The Dream Machine,en,"Within the light and dark of the machine, violent emotions awaken.",2022-10-05,9063,0,0,100,100,9,True,Horror; Mystery
28503,Dementia 13,en,Are you afraid of death by drowning? Have you ever attempted suicide? Have you ever thought of committing murder?,1963-09-25,9056,121,5.6,30000,0,75,True,Horror; Thriller
